obdb_id,name,brewery_type,street,address_2,address_3,city,state,county_province,postal_code,website_url,phone,created_at,updated_at,country,longitude,latitude,tags
picacho-peak-brewing-company-las-cruces,Picacho Peak Brewing Company,brewpub,3900 W Picacho Ave,,,Las Cruces,New Mexico,,88007,http://www.picachopeakbrewery.com,5756806394,7/24/2018,8/24/2018,United States,-106.8024024,32.3118566,
bonfire-brewing-eagle,Bonfire Brewing,micro,127 W 2nd St,,,Eagle,Colorado,,81631,http://www.bonfirebrewing.com,9703067113,7/24/2018,8/24/2018,United States,-106.82826,39.65531966,
mahogany-ridge-brewery-grill-steamboat-springs,Mahogany Ridge Brewery & Grill,brewpub,435 Lincoln Ave,,,Steamboat Springs,Colorado,,80477-5084,,9708793773,7/24/2018,8/24/2018,United States,-106.8306883,40.48389236,
mountain-tap-brewery-steamboat-springs,Mountain Tap Brewery,brewpub,910 Yampa Street,,,Steamboat Springs,Colorado,,80487,http://www.mountaintapbrewery.com,9708796646,7/24/2018,8/24/2018,United States,-106.8355071,40.4853039,
butcherknife-brewing-company-steamboat-springs,Butcherknife Brewing Company,micro,2875 Elk River Rd,,,Steamboat Springs,Colorado,,80487-5076,http://www.butcherknifebrewing.com,9708792337,7/24/2018,8/24/2018,United States,-106.857763,40.510887,
aspen-brewing-company-aspen,Aspen Brewing Company,micro,404 Aspen Airport Business Ctr,,,Aspen,Colorado,,81611-3530,http://www.aspenbrewingcompany.com,9709202739,7/24/2018,8/24/2018,United States,-106.8597747,39.22153402,
high-alpine-brewing-company-gunnison,High Alpine Brewing Company,brewpub,111 N Main St,,,Gunnison,Colorado,,81230-2330,http://www.highalpinebrewing.com,9706424500,7/24/2018,8/24/2018,United States,-106.9270377,38.54462278,
luminous-brewhouse-sheridan,Luminous Brewhouse,micro,504 Broadway St,,,Sheridan,Wyoming,,82801-3619,http://www.luminousbrewhouse.com,,7/24/2018,8/24/2018,United States,-106.953486,44.80297173,
black-tooth-brewing-co-sheridan,Black Tooth Brewing Co,micro,312 Broadway St,,,Sheridan,Wyoming,,82801-3917,http://www.blacktoothbrewingcompany.com,3076752337,7/24/2018,8/24/2018,United States,-106.953506,44.80089512,
irwin-brewing-company-crested-butte,Irwin Brewing Company,micro,326 Belleview,,,Crested Butte,Colorado,,81224-8706,http://www.irwinbrewingco.com,9702757578,7/24/2018,8/24/2018,United States,-106.9853012,38.86695573,
elk-avenue-brewing-company-crested-butte,Elk Avenue Brewing Company,brewpub,215 Elk Avenue,,,Crested Butte,Colorado,,81224,,7733307876,7/24/2018,8/24/2018,United States,-106.9861689,38.86984685,
riff-raff-brewing-pagosa-springs,Riff Raff Brewing,brewpub,274 Pagosa St,,,Pagosa Springs,Colorado,,81147,http://www.riffraffbrewing.com,9702644677,7/24/2018,8/24/2018,United States,-107.0081546,37.26874006,
carbondale-beer-works-carbondale,Carbondale Beer Works,brewpub,647 Main St,,,Carbondale,Colorado,,81623-1934,http://www.carbondalebeerworks.com,,7/24/2018,8/24/2018,United States,-107.2134909,39.40060712,
lake-city-brewing-company-lake-city,Lake City Brewing Company,brewpub,130 Bluff St,,,Lake City,Colorado,,81235,http://www.lcbrewco.com,9709445222,7/24/2018,8/24/2018,United States,-107.3191335,38.02729486,
glenwood-canyon-brewing-co-glenwood-springs,Glenwood Canyon Brewing Co,brewpub,402 7th St,,,Glenwood Springs,Colorado,,81601-3406,http://www.glenwoodcanyon.com,9709451276,7/24/2018,8/24/2018,United States,-107.323424,39.5476563,
paonia-united-brewing-company-paonia,Paonia United Brewing Company,micro,325 Grand Ave,,,Paonia,Colorado,,81428,http://www.paoniaunitedbrew.com,9704177759,7/24/2018,8/24/2018,United States,-107.5976969,38.86899455,
bottom-shelf-brewery-bayfield,Bottom Shelf Brewery,brewpub,118 E Mill St,,,Bayfield,Colorado,,81122,http://www.bottomshelfbrewing.com,9708842442,7/24/2018,8/24/2018,United States,-107.5990683,37.2251348,
golden-block-brewery-silverton,Golden Block Brewery,brewpub,1227 Greene St,,,Silverton,Colorado,,81433,http://www.goldenblockbrewery.com,9703875962,7/24/2018,8/24/2018,United States,-107.6642307,37.81194434,
avalanche-brewing-co-silverton,Avalanche Brewing Co,brewpub,1067 Blair St,,,Silverton,Colorado,,81433-0377,http://www.avalanchebrewing.com,9703875282,7/24/2018,8/24/2018,United States,-107.664791,37.8098899,
ouray-brewery-ouray,Ouray Brewery,brewpub,607 Main St,,,Ouray,Colorado,,81427-,http://www.ouraybrewery.com,9703257388,7/24/2018,8/24/2018,United States,-107.6712878,38.0229071,
ourayle-house-brewery-ouray,Ourayle House Brewery,micro,703 Main St,,,Ouray,Colorado,,81427-0630,,9709031824,7/24/2018,8/24/2018,United States,-107.6714048,38.02402041,
red-mountain-brewing-ouray,Red Mountain Brewing,brewpub,400 Main St,,,Ouray,Colorado,,81427,http://www.redmountainbrewingouray.com,9703259858,7/24/2018,8/24/2018,United States,-107.671615,38.020713,
colorado-boy-pub-brewery-ridgway,Colorado Boy Pub & Brewery,brewpub,602 Clinton St.,,,Ridgway,Colorado,,81432-0877,http://www.coloradoboy.com,9706265333,7/24/2018,8/24/2018,United States,-107.7577685,38.152358,
smuggler-s-brewpub-telluride,Smuggler's Brewpub,brewpub,225 South Pine St,,,Telluride,Colorado,,81435,http://www.smugglersbrewpub.com,9707285620,7/24/2018,8/24/2018,United States,-107.8114274,37.9358018,
horsefly-brewing-co-montrose,Horsefly Brewing Co,brewpub,846 E Main St,,,Montrose,Colorado,,81401-3938,http://www.horseflybrewing.com,9702496889,7/24/2018,8/24/2018,United States,-107.871306,38.48272365,
durango-brewing-co-durango,Durango Brewing Co,brewpub,3000 Main Ave,,,Durango,Colorado,,81301-4245,http://www.durangobrewing.com,9702473396,7/24/2018,8/24/2018,United States,-107.871981,37.297647,
animas-brewing-co-durango,Animas Brewing Co,brewpub,1560 E 2nd Ave,,,Durango,Colorado,,81301-5186,http://www.animasbrewing.com,9704038850,7/24/2018,8/24/2018,United States,-107.8769912,37.27997215,
colorado-boy-pizzeria-montrose,Colorado Boy Pizzeria,brewpub,320 E Main St,,,Montrose,Colorado,,81401-3928,http://www.coloradoboy.com,9702402790,7/24/2018,8/24/2018,United States,-107.877366,38.47887872,
steamworks-brewing-co-durango,Steamworks Brewing Co,brewpub,801 E 2nd Ave,,,Durango,Colorado,,81301-5425,http://www.steamworksbrewing.com,9702599200,7/24/2018,8/24/2018,United States,-107.87979,37.272176,
two-rascals-brewing-co-montrose,Two Rascals Brewing Co,micro,147 N 1st St,,,Montrose,Colorado,,81401-3601,http://www.tworascalsbrewing.com,9702498689,7/24/2018,8/24/2018,United States,-107.8800003,38.4788199,
carver-brewing-co-durango,Carver Brewing Co,brewpub,1022 Main Ave,,,Durango,Colorado,,81301-5124,http://carverbrewing.com,9702592545,7/24/2018,8/24/2018,United States,-107.8800415,37.2748415,
brew-pub-and-kitchen-durango,Brew Pub and Kitchen,brewpub,117 W College Dr,,,Durango,Colorado,,81301-5407,http://www.brewpubkitchen.com,9702595959,7/24/2018,8/24/2018,United States,-107.8831549,37.27036464,
4b-s-brewery-cedaredge,4B's Brewery,brewpub,215 W Main St,,,Cedaredge,Colorado,,81413-3339,http://www.4bsbrewery.com,9708567762,7/24/2018,8/24/2018,United States,-107.925782,38.900614,
550-brewing-aztec,550 Brewing,proprietor,119 E Chuska St,,,Aztec,New Mexico,,87410-2110,http://Www.550brew.com,5054861094,7/24/2018,8/24/2018,United States,-107.9950235,36.8213739,
three-rivers-eatery-and-brewery-farmington,Three Rivers Eatery and Brewery,brewpub,101 E Main St,,,Farmington,New Mexico,,87401-2701,http://www.threeriversbrewery.com,5053242187,7/24/2018,8/24/2018,United States,-108.205192,36.729011,
one-eyed-buffalo-brewing-company-llc-thermopolis,One Eyed Buffalo Brewing Company LLC,brewpub,528 Broadway St,,,Thermopolis,Wyoming,,82443-2718,,3078643555,7/24/2018,8/24/2018,United States,-108.2107883,43.64609158,
little-toad-creek-brewery-distillery-silver-city,Little Toad Creek Brewery & Distillery,brewpub,200 N Bullard St,,,Silver City,New Mexico,,88061,http://www.littletoadcreek.com,5755369649,7/24/2018,8/24/2018,United States,-108.2764,32.769863,
palisade-brewing-company-palisade,Palisade Brewing Company,brewpub,200 Peach Ave,,,Palisade,Colorado,,81526,http://www.palisadebrewingcompany.com,9704641462,7/24/2018,8/24/2018,United States,-108.3542553,39.11109565,
uberbrew-billings,Uberbrew,brewpub,2305 Montana Ave,,,Billings,Montana,,59101-2421,http://uberbrewmt.com,4065346960,7/24/2018,8/24/2018,United States,-108.4990456,45.78417106,
carters-brewing-billings,Carters Brewing,micro,2526 Montana Ave,,,Billings,Montana,,59101-2313,http://www.cartersbrewing.com,4068617712,7/24/2018,8/24/2018,United States,-108.5016538,45.78291334,
dolores-river-brewery-dolores,Dolores River Brewery,brewpub,100 S. 4th St.,,,Dolores,Colorado,,81323-1003,http://www.doloresriverbrewery.com,9708824677,7/24/2018,8/24/2018,United States,-108.504562,37.47323,
angry-hank-s-microbrewery-billings,Angry Hank's Microbrewery,micro,20 N 30th St,,,Billings,Montana,,59101-2140,,4062523370,7/24/2018,8/24/2018,United States,-108.5076025,45.78022173,
thirsty-street-brewing-billings,Thirsty Street Brewing,brewpub,3008 1st Ave N,,,Billings,Montana,,59101-2134,http://www.thirstystreet.com,4069693200,7/24/2018,8/24/2018,United States,-108.5083676,45.78076846,
kannah-creek-brewing-co-grand-junction,Kannah Creek Brewing Co,brewpub,1960 N 12th St,,,Grand Junction,Colorado,,81501-2912,http://www.kannahcreekbrewingco.com,9702630111,7/24/2018,8/24/2018,United States,-108.5522615,39.08513947,
edgewater-brewery-grand-junction,Edgewater Brewery,brewpub,905 Struthers Ave,,,Grand Junction,Colorado,,81501-3804,http://www.kannahcreekbrewingco.com/edgewater-brewery,9702433659,7/24/2018,8/24/2018,United States,-108.5575144,39.05565588,
rockslide-brewing-co-grand-junction,Rockslide Brewing Co,brewpub,401 Main St,,,Grand Junction,Colorado,,81501-2511,http://www.rockslidebrewpub.com,9702419311,7/24/2018,8/24/2018,United States,-108.5659153,39.0670106,
j-fargo-s-family-dining-micro-brewery-coyote-j-brewing-co-cortez,J. Fargo's Family Dining & Micro Brewery / Coyote J Brewing Co,brewpub,1209 E Main St,,,Cortez,Colorado,,81321-2910,http://www.jfargos.com,9705640242,7/24/2018,8/24/2018,United States,-108.570199,37.348775,
main-street-brewery-four-corners-cortez,Main Street Brewery/Four Corners,brewpub,21 E Main St,,,Cortez,Colorado,,81321-3240,,9705649112,7/24/2018,8/24/2018,United States,-108.5846644,37.3484244,
wildedge-brewing-collective-cortez,WildEdge Brewing Collective,brewpub,111 N Market St,,,Cortez,Colorado,,81321-3214,http://www.wildedgebrewing.com,9705659445,7/24/2018,8/24/2018,United States,-108.5853117,37.34990058,
canyon-creek-brewing-billings,Canyon Creek Brewing,micro,3060 Gabel Rd,,,Billings,Montana,,59102-7336,http://www.canyoncreekbrewing.com,4066562528,7/24/2018,8/24/2018,United States,-108.5916752,45.74436502,
copper-club-brewing-co-fruita,Copper Club Brewing Co,micro,233 E Aspen Ave,,,Fruita,Colorado,,81521-2205,http://www.copperclubbrew.com,9708588318,7/24/2018,8/24/2018,United States,-108.7314921,39.1591638,
suds-brothers-brewing-co-2-fruita,Suds Brothers Brewing Co #2,brewpub,127 E Aspen Ave,,,Fruita,Colorado,,81521-2543,http://www.sudsbrothers2fruita.com,9708581571,7/24/2018,8/24/2018,United States,-108.7326881,39.1591622,
lander-brewing-co-lander,Lander Brewing Co,brewpub,148 Main St,,,Lander,Wyoming,,82520-3126,http://www.landerbrewing.com,3073328227,7/24/2018,8/24/2018,United States,-108.739316,42.8348632,
wyold-west-brewing-company-powell,WYOld West Brewing Company,brewpub,221 N Bent St,,,Powell,Wyoming,,82435-2335,http://www.wyoldwest.com,3077646200,7/24/2018,8/24/2018,United States,-108.7574813,44.75451993,
high-plains-brewing-laurel,High Plains Brewing,micro,611 E Main St,,,Laurel,Montana,,59044-3124,,4066334594,7/24/2018,8/24/2018,United States,-108.764099,45.6710215,
pat-o-hara-brewing-company-cody,Pat O'Hara Brewing Company,brewpub,1019 15th St,,,Cody,Wyoming,,82414-3721,,3075865410,7/24/2018,8/24/2018,United States,-109.058375,44.52678265,
bitter-creek-brewing-co-rock-springs,Bitter Creek Brewing Co,brewpub,604 Broadway St,,,Rock Springs,Wyoming,,82901-6348,http://www.bittercreekbrewing.com,3073624782,7/24/2018,8/24/2018,United States,-109.2181243,41.58683904,
square-state-brewing-rock-springs,Square State Brewing,micro,422 S Main St,,,Rock Springs,Wyoming,,82901,,3073626159,7/24/2018,8/24/2018,United States,-109.2206404,41.58624714,
red-lodge-ales-brewing-co-red-lodge,Red Lodge Ales Brewing Co,micro,1445 N Broadway Ave,,,Red Lodge,Montana,,59068-9383,http://www.redlodgeales.net,4064464607,7/24/2018,8/24/2018,United States,-109.2465393,45.19727053,
vernal-brewing-company-vernal,Vernal Brewing Company,micro,510 E Main St,,,Vernal,Utah,,84078-2700,http://www.vernalbrewingcompany.com,4357812337,7/24/2018,8/24/2018,United States,-109.5161701,40.45578612,
hop-n-keg-brewery-the-quarry-steakhouse-and-brewpub-vernal,Hop N' Keg Brewery / The Quarry Steakhouse and Brewpub,brewpub,29 S Vernal Ave,,,Vernal,Utah,,84078-2627,,4357892337,7/24/2018,8/24/2018,United States,-109.5281478,40.4552593,
old-station-brewing-co-havre,Old Station Brewing Co,micro,140 1st St,,,Havre,Montana,,59501-3502,,4062650980,7/24/2018,8/24/2018,United States,-109.6803593,48.55367512,
triple-dog-brewing-company-havre,Triple Dog Brewing Company,micro,675 1st St W,,,Havre,Montana,,59501-3415,,4068798103,7/24/2018,8/24/2018,United States,-109.694577,48.55500303,
gally-s-brewing-co-harlowton,Gally's Brewing Co,micro,30 Central Ave S,,,Harlowton,Montana,,59036,http://www.gallysbrewing.com,4066325838,7/24/2018,8/24/2018,United States,-109.8318655,46.43513718,
old-bisbee-brewing-bisbee,Old Bisbee Brewing,micro,23 Brewery Ave,,,Bisbee,Arizona,,85603,http://www.oldbisbeebrewingcompany.com,5204322739,7/24/2018,8/23/2018,United States,-109.9138438,31.44272169,
pinetop-brewing-company-lakeside,Pinetop Brewing Company,brewpub,159 W White Mountain Blvd,,,Lakeside,Arizona,,85929-6527,http://www.pinetopbeer.com,9283581971,7/24/2018,8/23/2018,United States,-109.9561769,34.14301231,
tombstone-brewing-company-tombstone,Tombstone Brewing Company,micro,107 E Toughnut,,,Tombstone,Arizona,,85638,http://www.tombstone.beer,5202226781,7/24/2018,8/23/2018,United States,-110.0722818,31.71360268,
melvin-brewing-co-jackson,Melvin Brewing Co,micro,75 E Pearl Ave,,,Jackson,Wyoming,,83001-8658,,3077330005,7/24/2018,8/24/2018,United States,-110.7618578,43.47859778,
roadhouse-brewing-company-jackson,Roadhouse Brewing Company,micro,1225 Gregory Ln,,,Jackson,Wyoming,,83001-9433,http://www.roadhousebrewery.com,3072641900,7/24/2018,8/24/2018,United States,-110.7963199,43.46346041,
blackrock-brewers-tucson,BlackRock Brewers,micro,1664 S Research Loop Ste 200,,,Tucson,Arizona,,85710-6767,http://www.brb.beer,5202073203,7/24/2018,8/23/2018,United States,-110.8217786,32.20160831,
sentinel-peak-brewing-company-tucson,Sentinel Peak Brewing Company,brewpub,4746 E Grant Rd,,,Tucson,Arizona,,85712-2703,http://www.sentinelpeakbrewing.com,5207779456,7/24/2018,8/23/2018,United States,-110.8552229,32.2505857,
2-basset-brewery-white-sulphur-springs,2 Basset Brewery,micro,202 E Main St,,,White Sulphur Springs,Montana,,59645-9081,http://www.2bassetbrewery.com,4065472337,7/24/2018,8/24/2018,United States,-110.9004865,46.54807609,
green-feet-brewing-tucson,Green Feet Brewing,micro,3669 E 44th St,,,Tucson,Arizona,,85713-6814,http://www.greenfeetbrewing.com,5209771691,7/24/2018,8/23/2018,United States,-110.9232648,32.1843632,
harvest-moon-brewing-belt,Harvest Moon Brewing,micro,7 5th St S,,,Belt,Montana,,59412-0510,http://www.harvestmoonbrew.com,4062773188,7/24/2018,8/24/2018,United States,-110.9298527,47.38221919,
pueblo-vida-brewing-co-tucson,Pueblo Vida Brewing Co,micro,115 E Broadway Blvd,,,Tucson,Arizona,,85701-2011,http://www.pueblovidabrewing.com,5206237168,7/24/2018,8/23/2018,United States,-110.9451764,32.2214274,
the-address-brewing-1702-beer-pizza-tucson,The Address Brewing / 1702 Beer & Pizza,micro,1702 E Speedway Blvd,,,Tucson,Arizona,,85719-4515,http://www.1702az.com,5203251702,7/24/2018,8/23/2018,United States,-110.9465853,32.23567665,
barrio-brewing-co-tucson,Barrio Brewing Co,micro,800 E 16th St,,,Tucson,Arizona,,85719-6603,http://www.barriobrewing.co,5207912739,7/24/2018,8/23/2018,United States,-110.959665,32.214613,
public-brewhouse-tucson,Public Brewhouse,micro,209 N Hoff Ave,,,Tucson,Arizona,,85705-8537,http://www.publicbrewhouse.com,5207752337,7/24/2018,8/23/2018,United States,-110.9648848,32.22401718,
suds-brothers-brewing-co-evanston,Suds Brothers Brewing Co,brewpub,1012 Main St,,,Evanston,Wyoming,,82930-3443,http://www.sudsbrothersbrewery.com,3074447837,7/24/2018,8/24/2018,United States,-110.9660936,41.26798687,
corbett-brewing-company-tucson,Corbett Brewing Company,micro,309 E 7th St,,,Tucson,Arizona,,85705,,,7/24/2018,8/23/2018,United States,-110.96679,32.22634085,
borderlands-brewing-co-tucson,Borderlands Brewing Co,micro,119 E Toole Ave,,,Tucson,Arizona,,85701-1210,http://www.borderlandsbrewing.com,5202618773,7/24/2018,8/23/2018,United States,-110.9676305,32.22334681,
crooked-tooth-brewing-co-tucson,Crooked Tooth Brewing Co.,micro,228 E 6th St,,,Tucson,Arizona,,85705-8424,http://www.crookedtoothbrewing.com,5204445305,7/24/2018,8/23/2018,United States,-110.9677332,32.22762302,
dillinger-brewing-company-tucson,Dillinger Brewing Company,micro,3895 N Oracle Rd,,,Tucson,Arizona,,85705-3228,http://www.dillingerbrewing.com,5202072312,7/24/2018,8/23/2018,United States,-110.9785303,32.2997436,
1912-brewing-tucson,1912 Brewing,micro,2045 N Forbes Blvd Ste 105,,,Tucson,Arizona,,85745-1444,http://www.1912brewing.com,5202564851,7/24/2018,8/23/2018,United States,-110.9927505,32.24673727,
dragoon-brewing-co-tucson,Dragoon Brewing Co,micro,1859 W Grant Rd Ste 111,,,Tucson,Arizona,,85745-1214,http://www.dragoonbrewing.com,5203293606,7/24/2018,8/23/2018,United States,-111.0054521,32.25049461,
bozeman-brewing-co-bozeman,Bozeman Brewing Co,micro,504 N Broadway Ave,,,Bozeman,Montana,,59715-3006,http://www.bozemanbrewing.com,4065859142,7/24/2018,8/24/2018,United States,-111.0238884,45.6845234,
mountains-walking-bozeman,Mountains Walking,brewpub,422 N Plum Ave,,,Bozeman,Montana,,59718,http://www.mountainswalking.com,4062193480,7/24/2018,8/24/2018,United States,-111.025561,45.68418789,
julius-lehrkind-brewing-bozeman,Julius Lehrkind Brewing,micro,1717 N Rouse Ave,,,Bozeman,Montana,,59715-2426,http://www.juliusbrewing.com,4065510199,7/24/2018,8/24/2018,United States,-111.031558,45.69633335,
white-dog-brewing-company-bozeman,White Dog Brewing Company,micro,121 W Main St,,,Bozeman,Montana,,59715-4644,http://www.whitedogbrewing.com,4065955574,7/24/2018,8/24/2018,United States,-111.0393894,45.67961135,
map-brewing-company-bozeman,MAP Brewing Company,brewpub,510 Manley Rd,,,Bozeman,Montana,,59715-8784,http://www.mapbrewing.com,4065874070,7/24/2018,8/24/2018,United States,-111.0400807,45.7033199,
bridger-brewing-company-bozeman,Bridger Brewing Company,brewpub,1609 S 11th Ave,,,Bozeman,Montana,,59715-5466,http://www.bridgerbrewing.com,4065872124,7/24/2018,8/24/2018,United States,-111.0526959,45.6627215,
outlaw-brewing-co-bozeman,Outlaw Brewing Co,micro,2876 N 27th Ave,,,Bozeman,Montana,,59718-7168,http://www.outlaw-brewing.com,4063889182,7/24/2018,8/24/2018,United States,-111.0725189,45.70878295,
grand-teton-brewing-co-victor,Grand Teton Brewing Co,micro,430 Old Jackson Hwy,,,Victor,Idaho,,83455-5500,http://grandtetonbrewing.com,8888991656,7/24/2018,10/11/2020,United States,-111.10507,43.593522,
wildlife-brewing-victor,Wildlife Brewing,brewpub,145 S. Main St.,,,Victor,Idaho,,83455-0869,http://wildlifebrewing.com,2087872623,7/24/2018,10/11/2020,United States,-111.1112683,43.60200785,
bar-3-bbq-and-brewing-belgrade,Bar 3 BBQ and Brewing,brewpub,100 S Broadway,,,Belgrade,Montana,,59714-3909,http://www.bar3bbq.com,4063889182,7/24/2018,8/24/2018,United States,-111.1770268,45.7751537,
wicked-monkey-brewing-co-marana,Wicked Monkey Brewing Co,planning,,,,Marana,Arizona,,85653-8154,,,7/24/2018,8/23/2018,United States,-111.2157091,32.4446988,
black-eagle-brewery-black-eagle,Black Eagle Brewery,micro,1600 25th Ave NE,,,Black Eagle,Montana,,59414-1070,http://www.pitstopblackeagle.com,4068681866,7/24/2018,8/24/2018,United States,-111.279526,47.528243,
lone-peak-brewery-big-sky,Lone Peak Brewery,brewpub,48 Market Pl,,,Big Sky,Montana,,59716,http://www.lonepeakbrewery.com,4069953939,7/24/2018,8/24/2018,United States,-111.2912854,45.2671806,
mighty-mo-brew-co-great-falls,Mighty Mo Brew Co,brewpub,412 Central Ave,,,Great Falls,Montana,,59401-3116,http://www.mightymobrewing.com,4069520342,7/24/2018,8/24/2018,United States,-111.3004488,47.50518307,
jeremiah-johnson-brewing-company-great-falls,Jeremiah Johnson Brewing Company,brewpub,215 3rd St NW,,,Great Falls,Montana,,59404-4103,http://www.jeremiahjohnsonbrewing.com,4067273947,7/24/2018,8/24/2018,United States,-111.3023947,47.50778029,
beehive-basin-brewery-big-sky,Beehive Basin Brewery,micro,245 Town Center Ave,,,Big Sky,Montana,,59716,http://www.beehivebasinbrewery.com,4069957444,7/24/2018,8/24/2018,United States,-111.3037009,45.259632,
wasatch-brew-pub-park-city-park-city,Wasatch Brew Pub - Park City,micro,250 Main St,,,Park City,Utah,,84060-5113,http://www.wasatchbeers.com,4356490900,7/24/2018,8/24/2018,United States,-111.4945836,40.6418424,
flagstaff-brewing-co-flagstaff,Flagstaff Brewing Co,brewpub,16 E Route 66,,,Flagstaff,Arizona,,86001-5792,http://www.flagbrew.com,9287731442,7/24/2018,8/23/2018,United States,-111.523296,35.2109064,
12-west-brewing-company-production-facility-mesa,12 West Brewing Company - Production Facility,micro,,,,Mesa,Arizona,,85207,,,7/24/2018,8/23/2018,United States,-111.5860662,33.436188,
old-ellsworth-brewing-company-queen-creek,Old Ellsworth Brewing Company,brewpub,22005 S Ellsworth Rd,,,Queen Creek,Arizona,,85142-8707,http://www.oldebc.com,4804330651,7/24/2018,8/23/2018,United States,-111.6343894,33.24511285,
lumberyard-brewing-co-taproom-and-grille-flagstaff,Lumberyard Brewing Co Taproom and Grille,micro,5 S San Francisco St,,,Flagstaff,Arizona,,86001-5736,http://www.lumberyardbrewingcompany.com,9287792739,7/24/2018,8/23/2018,United States,-111.648578,35.1964377,
mother-road-brewing-co-flagstaff,Mother Road Brewing Co,micro,7 S Mikes Pike,,,Flagstaff,Arizona,,86001-5589,http://www.motherroadbeer.com,9287749139,7/24/2018,8/23/2018,United States,-111.6524478,35.196928,
desert-monks-brewing-co-gilbert,Desert Monks Brewing Co.,planning,,,,Gilbert,Arizona,,85296-3480,https://www.desertmonksbrewing.com/,4805257444,7/24/2018,8/23/2018,United States,-111.7890239,33.3528259,
o-h-s-o-brewery-gilbert-gilbert,O.H.S.O. Brewery - Gilbert,brewpub,335 N Gilbert Rd,,,Gilbert,Arizona,,85234-5766,,6029009004,7/24/2018,8/23/2018,United States,-111.7896117,33.3508552,
sedona-beer-company-sedona,Sedona Beer Company,planning,,,,Sedona,Arizona,,86336-4170,http://www.sedonabeerco.com,,7/24/2018,8/23/2018,United States,-111.7929891,34.8657757,
flying-basset-brewing-gilbert,Flying Basset Brewing,brewpub,720 W Ray Rd,,,Gilbert,Arizona,,85233,http://www.flyingbassetbrewing.com,4804261373,7/24/2018,8/23/2018,United States,-111.8054389,33.32098148,
oro-brewing-company-mesa,Oro Brewing Company,micro,210 W Main St,,,Mesa,Arizona,,85201-7312,http://www.orobrewing.com,4803988247,7/24/2018,8/23/2018,United States,-111.8370503,33.41519982,
santan-brewing-co-uptown-chandler-chandler,SanTan Brewing Co - Uptown Chandler,micro,495 E. Warner Rd.,,,Chandler,Arizona,,85225,,4809178700,7/24/2018,8/23/2018,United States,-111.8384052,33.3352048,
roadrunner-abbey-brewing-chandler,Roadrunner Abbey Brewing,planning,,,,Chandler,Arizona,,85249-4724,,4805708283,7/24/2018,8/23/2018,United States,-111.8408489,33.3067132,
santan-brewing-co-chandler,SanTan Brewing Co,regional,8 S San Marcos Pl,,,Chandler,Arizona,,85225-7862,http://www.santanbrewing.com,4809178700,7/24/2018,8/23/2018,United States,-111.8423459,33.3032436,
the-perch-pub-brewery-chandler,The Perch Pub & Brewery,brewpub,232 S Wall St,,,Chandler,Arizona,,85225-9528,http://www.perchpubbrewery.com,4805808044,7/24/2018,8/23/2018,United States,-111.8424808,33.3000878,
wasatch-brew-pub-sugarhouse-salt-lake-city,Wasatch Brew Pub - Sugarhouse,brewpub,2110 S Highland Dr,,,Salt Lake City,Utah,,84106-2807,http://www.wasatchbeers.com,8017831127,7/24/2018,8/24/2018,United States,-111.8503182,40.6987539,
desert-eagle-brewing-company-mesa,Desert Eagle Brewing Company,micro,150 W Main St,,,Mesa,Arizona,,85201-7310,http://www.deserteaglebrewing.com,4806562662,7/24/2018,8/23/2018,United States,-111.8568311,33.4148261,
hoppers-grill-and-brewing-co-midvale,Hoppers Grill and Brewing Co,brewpub,890 E Fort Union Blvd,,,Midvale,Utah,,84047-1745,http://www.hoppersbrewpub.com,8015660424,7/24/2018,8/24/2018,United States,-111.8663362,40.62210005,
desert-edge-brewery-salt-lake-city,Desert Edge Brewery,brewpub,551 E 600 S,,,Salt Lake City,Utah,,84102-2717,http://www.desertedgebrewery.com,8015218917,7/24/2018,8/24/2018,United States,-111.8750211,40.75639108,
fisher-brewing-company-salt-lake-city,Fisher Brewing Company,micro,320 W 800 S,,,Salt Lake City,Utah,,84101-2610,http://www.fisherbeer.com,8014872337,7/24/2018,8/24/2018,United States,-111.8817247,40.75187347,
proper-brewing-co-salt-lake-city,Proper Brewing Co,micro,857 S Main St,,,Salt Lake City,Utah,,84111,http://www.properbrewingco.com,8019531707,7/24/2018,8/24/2018,United States,-111.8906741,40.7505505,
bohemian-brewery-and-grill-midvale,Bohemian Brewery and Grill,micro,94 E 7200 S,,,Midvale,Utah,,84047-1532,http://www.bohemianbrewery.com,8015665474,7/24/2018,8/24/2018,United States,-111.894011,40.6206923,
scottsdale-beer-company-scottsdale,Scottsdale Beer Company,brewpub,8608 E Shea Blvd,,,Scottsdale,Arizona,,85260-6614,http://www.scottsdalebeercompany.com,4802191844,7/24/2018,8/23/2018,United States,-111.8951852,33.5828595,
kiitos-brewing-salt-lake-city,Kiitos Brewing,micro,608 W 700 S,,,Salt Lake City,Utah,,84104-1016,http://www.kiitosbrewing.com,8012013942,7/24/2018,8/24/2018,United States,-111.895509,40.75505333,
red-rock-brewing-co-salt-lake-city,Red Rock Brewing Co,brewpub,254 S 200 W,,,Salt Lake City,Utah,,84101-1801,http://www.redrockbrewing.com,8015217446,7/24/2018,8/24/2018,United States,-111.89671,40.77487847,
loco-patron-mexican-brewery-scottsdale,Loco Patron Mexican Brewery,brewpub,14950 N Northsight Blvd,,,Scottsdale,Arizona,,85260,http://www.locopatron.com,4806997271,7/24/2018,8/23/2018,United States,-111.8977707,33.6216475,
